genotype,ratio,parameter,fold,value,valid,peak,time_to_peak,relax_half_time,fwhm,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
Control,20,k_7_2,2.15443469003188,18.2838685291184,1,2997.1222932331,0.231,0.0950000000000001,0.238,0.947650373286498,0.880939543987353,p95,1253.02908624207,0.223,0.0600000000000001,1.39190161357044,0.0358744394618829,0.583333333333333,2.27895485504448
Control,20,k_7_2,2.15443469003188,18.2838685291184,1,2997.1222932331,0.231,0.0950000000000001,0.238,0.947650373286498,0.880939543987353,least_squares,858.445618379239,0.223,0.0600000000000001,2.49133623501012,0.0358744394618829,0.583333333333333,6.54832098905887
Control,20,k_7_2,4.64158883361278,39.3914006271149,1,2995.9158096447,0.231,0.0950000000000001,0.238,0.947650379945038,0.880950113227745,peak,1244.78417294406,0.223,0.0600000000000001,1.40677530672567,0.0358744394618829,0.583333333333333,2.32058151679759
Control,20,k_7_2,4.64158883361278,39.3914006271149,1,2995.9158096447,0.231,0.0950000000000001,0.238,0.947650379945038,0.880950113227745,p95,1253.02908624207,0.223,0.0600000000000001,1.39093875995304,0.0358744394618829,0.583333333333333,2.27627538712418
Control,20,k_7_2,4.64158883361278,39.3914006271149,1,2995.9158096447,0.231,0.0950000000000001,0.238,0.947650379945038,0.880950113227745,least_squares,858.445618379239,0.223,0.0600000000000001,2.4899308069171,0.0358744394618829,0.583333333333333,6.5413201764193
Control,20,k_7_2,10,84.8662,1,2995.39692369471,0.231,0.0950000000000001,0.238,0.94765038505992,0.880954236732247,peak,1244.78417294406,0.223,0.0600000000000001,1.40635845859949,0.0358744394618829,0.583333333333333,2.31940886725881
Control,20,k_7_2,10,84.8662,1,2995.39692369471,0.231,0.0950000000000001,0.238,0.94765038505992,0.880954236732247,p95,1253.02908624207,0.223,0.0600000000000001,1.3905246546815,0.0358744394618829,0.583333333333333,2.2751235684616
Control,20,k_7_2,10,84.8662,1,2995.39692369471,0.231,0.0950000000000001,0.238,0.94765038505992,0.880954236732247,least_squares,858.445618379239,0.223,0.0600000000000001,2.48932635866914,0.0358744394618829,0.583333333333333,6.53831047314942
Control,20,k_7_3,0.1,0.810684,1,1380.48331410023,0.2215,0.0900000000000001,0.229,0.950904217963465,0.904439076469366,peak,1244.78417294406,0.223,0.0600000000000001,0.109014192263726,-0.00672645739910339,0.5,0.261929339344055
Control,20,k_7_3,0.1,0.810684,1,1380.48331410023,0.2215,0.0900000000000001,0.229,0.950904217963465,0.904439076469366,p95,1253.02908624207,0.223,0.0600000000000001,0.10171689488901,-0.00672645739910339,0.5,0.260391571935004
Control,20,k_7_3,0.1,0.810684,1,1380.48331410023,0.2215,0.0900000000000001,0.229,0.950904217963465,0.904439076469366,least_squares,858.445618379239,0.223,0.0600000000000001,0.608119704433467,-0.00672645739910339,0.5,0.619854820149389
Control,20,k_7_3,0.215443469003188,1.74656573225381,1,1993.81397074781,0.2275,0.0860000000000001,0.227,0.949538039880965,0.89792689591416,peak,1244.78417294406,0.223,0.0600000000000001,0.601734673435164,0.0201793721973097,0.433333333333333,0.550269602054179
Control,20,k_7_3,0.215443469003188,1.74656573225381,1,1993.81397074781,0.2275,0.0860000000000001,0.227,0.949538039880965,0.89792689591416,p95,1253.02908624207,0.223,0.0600000000000001,0.591195282407542,0.0201793721973097,0.433333333333333,0.537696846780988
Control,20,k_7_3,0.215443469003188,1.74656573225381,1,1993.81397074781,0.2275,0.0860000000000001,0.227,0.949538039880965,0.89792689591416,least_squares,858.445618379239,0.223,0.0600000000000001,1.32258622801544,0.0201793721973097,0.433333333333333,1.93741931537615
Control,20,k_7_3,0.464158883361278,3.76286180198854,1,2904.58457841186,0.23,0.0910000000000001,0.233,0.947892185448398,0.883538558678437,peak,1244.78417294406,0.223,0.0600000000000001,1.33340416880637,0.031390134529148,0.516666666666667,2.04589646238042
Control,20,k_7_3,0.464158883361278,3.76286180198854,1,2904.58457841186,0.23,0.0910000000000001,0.233,0.947892185448398,0.883538558678437,p95,1253.02908624207,0.223,0.0600000000000001,1.31805040306202,0.031390134529148,0.516666666666667,2.00518665000215
Control,20,k_7_3,0.464158883361278,3.76286180198854,1,2904.58457841186,0.23,0.0910000000000001,0.233,0.947892185448398,0.883538558678437,least_squares,858.445618379239,0.223,0.0600000000000001,2.38353940683601,0.031390134529148,0.516666666666667,5.94918988893036
Control,20,k_7_3,1,8.10684,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,peak,1244.78417294406,0.223,0.0600000000000001,1.40834840311895,0.0358744394618829,0.583333333333333,2.32500997775219
Control,20,k_7_3,1,8.10684,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,p95,1253.02908624207,0.223,0.0600000000000001,1.39250150539476,0.0358744394618829,0.583333333333333,2.28062519571116
Control,20,k_7_3,1,8.10684,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,least_squares,858.445618379239,0.223,0.0600000000000001,2.49221186637031,0.0358744394618829,0.583333333333333,6.55268474006146
Control,20,k_7_3,2.15443469003188,17.4656573225381,1,2985.94680815868,0.231,0.0950000000000001,0.238,0.947650399757268,0.881037655464393,peak,1244.78417294406,0.223,0.0600000000000001,1.39876668828185,0.0358744394618829,0.583333333333333,2.29811300143144
Control,20,k_7_3,2.15443469003188,17.4656573225381,1,2985.94680815868,0.231,0.0950000000000001,0.238,0.947650399757268,0.881037655464393,p95,1253.02908624207,0.223,0.0600000000000001,1.38298283810295,0.0358744394618829,0.583333333333333,2.25420628367178
Control,20,k_7_3,2.15443469003188,17.4656573225381,1,2985.94680815868,0.231,0.0950000000000001,0.238,0.947650399757268,0.881037655464393,least_squares,858.445618379239,0.223,0.0600000000000001,2.47831795541831,0.0358744394618829,0.583333333333333,6.48362464133326
Control,20,k_7_3,4.64158883361278,37.6286180198854,1,2985.94680815868,0.231,0.0950000000000001,0.238,0.947650399757268,0.881037655464393,peak,1244.78417294406,0.223,0.0600000000000001,1.39876668828185,0.0358744394618829,0.583333333333333,2.29811300143144
Control,20,k_7_3,4.64158883361278,37.6286180198854,1,2985.94680815868,0.231,0.0950000000000001,0.238,0.947650399757268,0.881037655464393,p95,1253.02908624207,0.223,0.0600000000000001,1.38298283810295,0.0358744394618829,0.583333333333333,2.25420628367178
Control,20,k_7_3,4.64158883361278,37.6286180198854,1,2985.94680815868,0.231,0.0950000000000001,0.238,0.947650399757268,0.881037655464393,least_squares,858.445618379239,0.223,0.0600000000000001,2.47831795541831,0.0358744394618829,0.583333333333333,6.48362464133326
Control,20,k_7_3,10,81.0684,1,2985.94680815868,0.231,0.0950000000000001,0.238,0.947650399757268,0.881037655464393,peak,1244.78417294406,0.223,0.0600000000000001,1.39876668828185,0.0358744394618829,0.583333333333333,2.29811300143144
Control,20,k_7_3,10,81.0684,1,2985.94680815868,0.231,0.0950000000000001,0.238,0.947650399757268,0.881037655464393,p95,1253.02908624207,0.223,0.0600000000000001,1.38298283810295,0.0358744394618829,0.583333333333333,2.25420628367178
Control,20,k_7_3,10,81.0684,1,2985.94680815868,0.231,0.0950000000000001,0.238,0.947650399757268,0.881037655464393,least_squares,858.445618379239,0.223,0.0600000000000001,2.47831795541831,0.0358744394618829,0.583333333333333,6.48362464133326
Control,20,k_force,0.1,1.5e-05,1,2549.56907932779,0.213,0.0870000000000001,0.223,0.951318145712886,0.907226848379088,peak,1244.78417294406,0.223,0.0600000000000001,1.04820171620415,-0.0448430493273543,0.45,1.3032377369263
Control,20,k_force,0.1,1.5e-05,1,2549.56907932779,0.213,0.0870000000000001,0.223,0.951318145712886,0.907226848379088,p95,1253.02908624207,0.223,0.0600000000000001,1.03472457848057,-0.0448430493273543,0.45,1.27516585238477
Control,20,k_force,0.1,1.5e-05,1,2549.56907932779,0.213,0.0870000000000001,0.223,0.951318145712886,0.907226848379088,least_squares,858.445618379239,0.223,0.0600000000000001,1.96998321703991,-0.0448430493273543,0.45,4.0853447744919
Control,20,k_force,0.215443469003188,3.23165203504783e-05,1,2607.93729986072,0.216,0.0880000000000001,0.225,0.950879401293372,0.903914652016581,peak,1244.78417294406,0.223,0.0600000000000001,1.09509194970936,-0.031390134529148,0.466666666666667,1.41798949664178
Control,20,k_force,0.215443469003188,3.23165203504783e-05,1,2607.93729986072,0.216,0.0880000000000001,0.225,0.950879401293372,0.903914652016581,p95,1253.02908624207,0.223,0.0600000000000001,1.08130627492625,-0.031390134529148,0.466666666666667,1.38798637851841
Control,20,k_force,0.215443469003188,3.23165203504783e-05,1,2607.93729986072,0.216,0.0880000000000001,0.225,0.950879401293372,0.903914652016581,least_squares,858.445618379239,0.223,0.0600000000000001,2.03797613270431,-0.031390134529148,0.466666666666667,4.37210983579596
Control,20,k_force,0.464158883361278,6.96238325041917e-05,1,2733.05366649332,0.2205,0.0890000000000001,0.228,0.949904071912347,0.896919429712235,peak,1244.78417294406,0.223,0.0600000000000001,1.19560444766046,-0.0112107623318388,0.483333333333333,1.66320678756864
Control,20,k_force,0.464158883361278,6.96238325041917e-05,1,2733.05366649332,0.2205,0.0890000000000001,0.228,0.949904071912347,0.896919429712235,p95,1253.02908624207,0.223,0.0600000000000001,1.18115740209189,-0.0112107623318388,0.483333333333333,1.62886960081963
Control,20,k_force,0.464158883361278,6.96238325041917e-05,1,2733.05366649332,0.2205,0.0890000000000001,0.228,0.949904071912347,0.896919429712235,least_squares,858.445618379239,0.223,0.0600000000000001,2.18372370710375,-0.0112107623318388,0.483333333333333,5.00238602127013
Control,20,k_force,1,0.00015,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,peak,1244.78417294406,0.223,0.0600000000000001,1.40834840311895,0.0358744394618829,0.583333333333333,2.32500997775219
Control,20,k_force,1,0.00015,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,p95,1253.02908624207,0.223,0.0600000000000001,1.39250150539476,0.0358744394618829,0.583333333333333,2.28062519571116
Control,20,k_force,1,0.00015,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,least_squares,858.445618379239,0.223,0.0600000000000001,2.49221186637031,0.0358744394618829,0.583333333333333,6.55268474006146
Control,20,k_force,2.15443469003188,0.000323165203504783,1,3538.39039629163,0.2525,0.115,0.268,0.941927180053439,0.844187013340728,peak,1244.78417294406,0.223,0.0600000000000001,1.84257341409068,0.132286995515695,0.916666666666667,4.25285441327412
Control,20,k_force,2.15443469003188,0.000323165203504783,1,3538.39039629163,0.2525,0.115,0.268,0.941927180053439,0.844187013340728,p95,1253.02908624207,0.223,0.0600000000000001,1.82386932206302,0.132286995515695,0.916666666666667,4.18427693092295
Control,20,k_force,2.15443469003188,0.000323165203504783,1,3538.39039629163,0.2525,0.115,0.268,0.941927180053439,0.844187013340728,least_squares,858.445618379239,0.223,0.0600000000000001,3.12185736700734,0.132286995515695,0.916666666666667,10.6037710468983
Control,20,k_force,4.64158883361278,0.000696238325041917,1,4574.01951878816,0.31,0.243999999999997,0.429999999999997,0.92286054699955,0.75969252209361,peak,1244.78417294406,0.223,0.0600000000000001,2.6745482616236,0.390134529147982,3.06666666666661,16.7098577990314
Control,20,k_force,4.64158883361278,0.000696238325041917,1,4574.01951878816,0.31,0.243999999999997,0.429999999999997,0.92286054699955,0.75969252209361,p95,1253.02908624207,0.223,0.0600000000000001,2.65036978711005,0.390134529147982,3.06666666666661,16.5811094037034
Control,20,k_force,4.64158883361278,0.000696238325041917,1,4574.01951878816,0.31,0.243999999999997,0.429999999999997,0.92286054699955,0.75969252209361,least_squares,858.445618379239,0.223,0.0600000000000001,4.32825774965687,0.390134529147982,3.06666666666661,28.2904645427423
Control,20,k_force,10,0.0015,0,8578.34797306062,0.759999999999974,NaN,NaN,0.797340852617406,0.476178406303086,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_force,10,0.0015,0,8578.34797306062,0.759999999999974,NaN,NaN,0.797340852617406,0.476178406303086,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_force,10,0.0015,0,8578.34797306062,0.759999999999974,NaN,NaN,0.797340852617406,0.476178406303086,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_on,0.1,4186770,1,66.391870043987,0.0765,0.0680000000000001,0.11,0.958807193159929,0.957655560751378,peak,1244.78417294406,0.223,0.0600000000000001,-0.94666395067752,-0.65695067264574,0.133333333333333,1.34553459957984
Control,20,k_on,0.1,4186770,1,66.391870043987,0.0765,0.0680000000000001,0.11,0.958807193159929,0.957655560751378,p95,1253.02908624207,0.223,0.0600000000000001,-0.947014901112071,-0.65695067264574,0.133333333333333,1.34619918699577
Control,20,k_on,0.1,4186770,1,66.391870043987,0.0765,0.0680000000000001,0.11,0.958807193159929,0.957655560751378,least_squares,858.445618379239,0.223,0.0600000000000001,-0.922660365872289,-0.65695067264574,0.133333333333333,1.30066411481905
Control,20,k_on,0.215443469003188,9020122.52718479,1,230.484672849865,0.0849999999999999,0.0620000000000001,0.106,0.958275432042615,0.953679314686607,peak,1244.78417294406,0.223,0.0600000000000001,-0.814839650230496,-0.618834080717489,0.0333333333333333,1.04803038615633
Control,20,k_on,0.215443469003188,9020122.52718479,1,230.484672849865,0.0849999999999999,0.0620000000000001,0.106,0.958275432042615,0.953679314686607,p95,1253.02908624207,0.223,0.0600000000000001,-0.816058002658896,-0.618834080717489,0.0333333333333333,1.0500173942722
Control,20,k_on,0.215443469003188,9020122.52718479,1,230.484672849865,0.0849999999999999,0.0620000000000001,0.106,0.958275432042615,0.953679314686607,least_squares,858.445618379239,0.223,0.0600000000000001,-0.731509290844743,-0.618834080717489,0.0333333333333333,0.919172573160751
Control,20,k_on,0.464158883361278,19433264.880905,1,1733.78186953803,0.1365,0.055,0.125,0.956712119087489,0.912662491618212,peak,1244.78417294406,0.223,0.0600000000000001,0.392837334553695,-0.387892376681615,-0.0833333333333333,0.311726111751408
Control,20,k_on,0.464158883361278,19433264.880905,1,1733.78186953803,0.1365,0.055,0.125,0.956712119087489,0.912662491618212,p95,1253.02908624207,0.223,0.0600000000000001,0.383672485000148,-0.387892376681615,-0.0833333333333333,0.304609516078345
Control,20,k_on,0.464158883361278,19433264.880905,1,1733.78186953803,0.1365,0.055,0.125,0.956712119087489,0.912662491618212,least_squares,858.445618379239,0.223,0.0600000000000001,1.01967583317793,-0.387892376681615,-0.0833333333333333,1.19714374509925
Control,20,k_on,1,41867700,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,peak,1244.78417294406,0.223,0.0600000000000001,1.40834840311895,0.0358744394618829,0.583333333333333,2.32500997775219
Control,20,k_on,1,41867700,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,p95,1253.02908624207,0.223,0.0600000000000001,1.39250150539476,0.0358744394618829,0.583333333333333,2.28062519571116
Control,20,k_on,1,41867700,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,least_squares,858.445618379239,0.223,0.0600000000000001,2.49221186637031,0.0358744394618829,0.583333333333333,6.55268474006146
Control,20,k_on,2.15443469003188,90201225.2718479,0,1700.81632759901,0.731499999999977,NaN,NaN,0.835609943978977,0.821916148528572,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_on,2.15443469003188,90201225.2718479,0,1700.81632759901,0.731499999999977,NaN,NaN,0.835609943978977,0.821916148528572,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_on,2.15443469003188,90201225.2718479,0,1700.81632759901,0.731499999999977,NaN,NaN,0.835609943978977,0.821916148528572,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_on,4.64158883361278,194332648.80905,0,1834.69890339445,0.746499999999975,NaN,NaN,0.827950967284355,0.813319664261745,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_on,4.64158883361278,194332648.80905,0,1834.69890339445,0.746499999999975,NaN,NaN,0.827950967284355,0.813319664261745,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_on,4.64158883361278,194332648.80905,0,1834.69890339445,0.746499999999975,NaN,NaN,0.827950967284355,0.813319664261745,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_on,10,418677000,0,1863.70559068879,0.748499999999975,NaN,NaN,0.826332379009157,0.811480162898511,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_on,10,418677000,0,1863.70559068879,0.748499999999975,NaN,NaN,0.826332379009157,0.811480162898511,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_on,10,418677000,0,1863.70559068879,0.748499999999975,NaN,NaN,0.826332379009157,0.811480162898511,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_off,0.1,1.22886,0,1926.80622070782,0.748499999999975,NaN,NaN,0.827000755952757,0.811569856701183,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_off,0.1,1.22886,0,1926.80622070782,0.748499999999975,NaN,NaN,0.827000755952757,0.811569856701183,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_off,0.1,1.22886,0,1926.80622070782,0.748499999999975,NaN,NaN,0.827000755952757,0.811569856701183,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_off,0.215443469003188,2.64749861319258,0,1896.91894895643,0.746499999999975,NaN,NaN,0.828602956933096,0.813404507051408,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,20,k_off,0.215443469003188,2.64749861319258,0,1896.91894895643,0.746499999999975,NaN,NaN,0.828602956933096,0.813404507051408,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
